yfips,year,fips,state,us_state_or_territory,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
199228003,1992,28003,MS,Mississippi,Alcorn County,32938,21189,10838,10351,32,2284,93,12,,18768,rural,South,East South Central,494,18420,400.041,1265.104,,,,18.8,0,17.6,0,15.6,0,0,10,12.6,0,11,4.909091,0,0,0,0,0,,,,59,,,0,35,0,0,0,24,43,,,0,23,0,0,0,20,1,15,92,92,12007,335,35,300,0,3,22,10,122,159,19,0
199328003,1993,28003,MS,Mississippi,Alcorn County,33115,21362,10895,10467,33,2320,99,13,,18897,rural,South,East South Central,494,18420,400.041,1412.13,,,,19,1,18,0,18,0,0,10,14,2,12,4.636364,0,0,0,0,0,,,,51,0,51,0,24,0,0,0,27,32,,,0,12,0,0,0,20,1,15,92,92,,,,,,,,,,,,
199428003,1994,28003,MS,Mississippi,Alcorn County,33258,21473,10922,10551,33,2342,112,15,,18971,rural,South,East South Central,494,18420,400.041,1559.156,,,,21.5,1.416667,21.83333,0,17.66667,0,0,12.5,15.83333,2.166667,14.16667,4.363636,0,0,0,0,0,,,,74,6,68,0,35,0,0,0,39,45,9,36,0,22,0,0,0,23,1,15,92,92,12479,690,29,661,4,0,10,15,156,461,43,1
199528003,1995,28003,MS,Mississippi,Alcorn County,33456,21636,10985,10651,39,2374,123,15,,19085,rural,South,East South Central,494,18420,400.041,1706.182,,,,24,1.833333,25.66667,0,17.33333,0,0,15,17.66667,2.333333,16.33333,4.090909,0,0,0,0,0,,,,82,8,74,0,42,0,0,0,40,52,4,48,0,28,0,0,0,24,1,15,92,92,12248,958,116,842,0,0,7,109,264,540,37,1
199628003,1996,28003,MS,Mississippi,Alcorn County,33454,21690,10988,10702,42,2380,152,20,,19096,rural,South,East South Central,494,18420,400.041,1853.208,,,,26.5,2.25,29.5,0,17,0,0,17.5,19.5,2.5,18.5,3.818182,0,0,0,0,0,,,,98,11,87,0,55,0,0,0,43,89,17,72,0,45,0,0,0,44,1,15,92,92,12334,920,72,848,1,4,16,51,211,559,76,2
199728003,1997,28003,MS,Mississippi,Alcorn County,33808,21974,11116,10858,54,2411,169,19,,19321,rural,South,East South Central,494,18420,400.041,2000.234,,,,29,2.666667,33.33333,0,16.66667,0,0,20,21.33333,2.666667,20.66667,3.545455,0,0,0,0,0,,,,118,15,103,0,66,0,0,0,52,80,16,64,0,34,0,0,0,46,1,15,92,92,12402,1054,91,963,0,8,24,59,218,678,65,2
199828003,1998,28003,MS,Mississippi,Alcorn County,33913,22080,11175,10905,50,2423,191,20,,19396,rural,South,East South Central,494,18420,400.041,2147.26,,,,31.5,3.083333,37.16667,0,16.33333,0,0,22.5,23.16667,2.833333,22.83333,3.272727,0,0,0,0,0,,,,108,14,94,0,57,0,0,0,51,79,15,64,0,35,0,0,0,44,1,15,92,92,12423,972,90,882,0,8,8,74,189,622,69,2
199928003,1999,28003,MS,Mississippi,Alcorn County,34320,22383,11306,11077,61,2468,215,25,,19614,rural,South,East South Central,494,18420,400.041,2294.286,,,,34,3.5,41,0,16,0,0,25,25,3,25,3,0,4,0,0,0,,,,131,17,114,0,67,0,0,0,64,100,11,89,0,43,0,0,0,57,1,15,92,92,12277,781,76,705,1,2,19,54,147,519,35,4
200028003,2000,28003,MS,Mississippi,Alcorn County,34600,22629,11405,11224,67,2459,289,35,,19779,rural,South,East South Central,494,18420,400.041,2302.976,2408,173,2235,39.16667,3.916667,42.83333,0,18.16667,0,0,25.66667,28.5,3.166667,27.83333,4.333333,0,3.5,0,0,0,44,6,38,142.5,18.3333333333,124.166666667,0,70.25,,0,0.25,72,90,12,78,0,29,,0,1,60,1,15,92,92,14054,870,56,814,0,6,11,39,173,597,41,3
200128003,2001,28003,MS,Mississippi,Alcorn County,34746,22755,11440,11315,68,2486,339,36,,19826,rural,South,East South Central,494,18420,400.041,2311.667,2955,419,2536,44.33333,4.333333,44.66667,0,20.33333,0,0,26.33333,32,3.333333,30.66667,5.666667,0,3,0,0,0,37,6,33,154,19.6666666667,134.333333333,0,73.5,,0,0.5,80,99,14,85,,25,0,0,1,73,1,15,92,92,14120,648,61,587,0,3,20,38,141,414,31,1
200228003,2002,28003,MS,Mississippi,Alcorn County,34946,22766,11477,11289,74,2475,350,35,,19832,rural,South,East South Central,494,18420,400.041,2320.357,3064,590,2474,49.5,4.75,46.5,0,22.5,0,0,27,35.5,3.5,33.5,7,0,2.5,0,0,0,54,4,50,165.5,21,144.5,0,76.75,,0,0.75,88,128,26,102,0,40,0,0,0,88,1,15,92,92,14188,712,62,650,2,5,14,41,144,473,31,2
200328003,2003,28003,MS,Mississippi,Alcorn County,35045,22850,11493,11357,73,2481,392,39,,19865,rural,South,East South Central,494,18420,400.041,2329.048,3184,680,2504,54.66667,5.166667,48.33333,0,24.66667,0,0,27.66667,39,3.666667,36.33333,8.333333,0,2,0,0,0,52,5,47,177,22.3333333333,154.666666667,0,80,,0,1,96,89,10,79,0,39,0,0,0,50,1,15,92,92,14065,993,60,933,0,16,10,34,211,676,44,2
200428003,2004,28003,MS,Mississippi,Alcorn County,35448,23045,11648,11397,71,2510,438,41,,19985,rural,South,East South Central,494,18420,400.041,2337.738,2965,673,2292,59.83333,5.583333,50.16667,0,26.83333,0,0,28.33333,42.5,3.833333,39.16667,9.666667,0,1.5,0,0,0,57,5,52,188.5,23.6666666667,164.833333333,0,83.25,,0,1.25,104,96.5,11.125,79.625,0,38.875,0,0,0,51.875,1,15,92,92,14189,1153,60,1093,2,14,22,22,185,872,35,1
200528003,2005,28003,MS,Mississippi,Alcorn County,35688,23241,11721,11520,76,2567,461,38,,20099,rural,South,East South Central,494,18420,400.041,2346.428,3124,780,2344,65,6,52,0,29,0,0,29,46,4,42,11,0,1,0,0,0,68,8,60,200,25,175,0,86.5,,0,1.5,112,104,12.25,80.25,0,38.75,0,0,0,53.75,1,15,92,92,14311,1269,67,1202,2,3,26,36,203,951,45,3
200628003,2006,28003,MS,Mississippi,Alcorn County,36183,23395,11820,11575,79,2627,470,37,,20182,rural,South,East South Central,494,18420,400.041,2058.25,2769,650,2119,70.25,7.625,57.625,0,34.5,0,0,30.75,43.4,4,42,14.625,0,1,0,0,0,59,6,53,211.5,26.3333333333,185.166666667,0,89.75,,0,1.75,120,111.5,13.375,80.875,0,38.625,0,0,0,55.625,1,15,92,92,14205,1076,64,1012,1,11,23,29,246,740,25,1
200728003,2007,28003,MS,Mississippi,Alcorn County,36608,23563,11893,11670,82,2655,567,41,,20218,rural,South,East South Central,494,18420,400.041,1770.071,2805,629,2175,75.5,9.25,63.25,0,40,0,0,32.5,40.8,4,42,18.25,0,1,0,0,0,50,9,41,223,27.6666666667,195.333333333,0,93,,0,2,128,119,14.5,81.5,0,38.5,0,0,0,57.5,1,15,92,92,14316,731,54,677,1,6,21,26,187,446,41,3
200828003,2008,28003,MS,Mississippi,Alcorn County,36793,23590,11917,11673,79,2699,595,39,,20178,rural,South,East South Central,494,18420,400.041,1481.893,2731,689,2042,80.75,10.875,68.875,0,45.5,0,0,34.25,38.2,4,42,21.875,0,1,0,0,0,74,10,64,234.5,29,205.5,0,96.25,,0,2.25,136,126.5,15.625,82.125,0,38.375,0,0,0,59.375,1,15,92,92,14316,657,52,605,1,5,19,27,153,418,31,3
200928003,2009,28003,MS,Mississippi,Alcorn County,36868,23589,11939,11650,88,2806,650,41,,20004,rural,South,East South Central,494,18420,400.041,1193.714,3281,722,2559,86,12.5,74.5,0,51,0,0,36,35.6,4,42,25.5,0,1,0,0,0,74,11,63,246,30.3333333333,215.666666667,0,99.5,,0,2.5,144,134,16.75,82.75,0,38.25,0,0,0,61.25,1,15,92,92,0,0,0,0,0,0,0,0,0,0,0,0
201028003,2010,28003,MS,Mississippi,Alcorn County,37057,23629,11966,11663,86,2792,681,42,,20028,rural,South,East South Central,494,18420,400.041,905.5356,2849,844,2005,91.25,14.125,80.125,0,56.5,0,0,37.75,33,4,42,29.125,0,1,0,0,0,68,10,58,257.5,31.6666666667,225.833333333,0,102.75,,0,2.75,152,141.5,17.875,83.375,0,38.125,0,0,0,63.125,1,15,92,92,0,0,0,0,0,0,0,0,0,0,0,0
201128003,2011,28003,MS,Mississippi,Alcorn County,37103,23655,11980,11675,83,2828,672,45,,20027,rural,South,East South Central,494,18420,400.041,617.3571,2724,810,1914,96.5,15.75,85.75,0,62,0,0,39.5,30.4,4,42,32.75,0,1,0,0,0,92,16,76,269,33,236,0,106,,0,3,160,149,19,84,0,38,0,0,0,65,1,15,92,92,0,0,0,0,0,0,0,0,0,0,0,0
201228003,2012,28003,MS,Mississippi,Alcorn County,37269,23822,11939,11883,95,2957,689,50,,20031,rural,South,East South Central,494,18420,400.041,329.1786,5757,1631,4126,101.75,17.375,91.375,0,67.5,0,0,41.25,27.8,4,42,36.375,0,1,0,0,0,215,29,186,263,29,234,0,111,,0,3,149,124,18,106,0,50,0,0,0,74,1,15,92,92,0,0,0,0,0,0,0,0,0,0,0,0
201328003,2013,28003,MS,Mississippi,Alcorn County,37201,23664,11864,11800,98,3006,671,49,,19840,rural,South,East South Central,494,18420,400.041,41,2699,763,1936,107,19,97,0,73,0,0,43,25.2,4,42,40,3,1,0,0,0,176,37,139,252,25,227,0,104,,0,3,145,116,17,99,0,39,0,0,0,77,1,15,92,92,0,0,0,0,0,0,0,0,0,0,0,0
201428003,2014,28003,MS,Mississippi,Alcorn County,37274,23700,11863,11837,104,3082,664,50,,19800,rural,South,East South Central,494,18420,400.041,469.2857,,,,298,19.5,298,0,235,0,0,63,22.6,4,42,70,3,1,0,0,0,,,,196,24,172,0,83,4,0,0,109,110,21,89,0,42,,0,1,67,1,15,92,92,0,0,0,0,0,0,0,0,0,0,0,0
201528003,2015,28003,MS,Mississippi,Alcorn County,37235,23578,11861,11717,99,3128,662,50,,19639,rural,South,East South Central,494,18420,400.041,5586,,,,142,20,80,0,22,47,0,28,20,4,42,100,3,1,0,0,0,,,,178,18,160,0,68,5,0,0,105,65,4,61,0,19,,0,1,45,1,15,92,92,,,,,,,,,,,,
201628003,2016,28003,MS,Mississippi,Alcorn County,37250,23590,11868,11722,126,3145,726,52,,19541,rural,South,East South Central,494,18420,400.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,92,92,,,,,,,,,,,,
197028005,1970,28005,MS,Mississippi,Amite County,13662,7483,3840,3643,,3386,,,3,4094,rural,South,East South Central,345,32620,730.1,0,,,,2,0,2,,,,,,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197128005,1971,28005,MS,Mississippi,Amite County,13303,7304,3752,3552,,3294,,,3,4007,rural,South,East South Central,345,32620,730.1,0,,,,2.5,0,2.5,,,,,,1,0,1.555556,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197228005,1972,28005,MS,Mississippi,Amite County,13360,7408,3813,3595,,3333,,,3,4072,rural,South,East South Central,345,32620,730.1,0,,,,3,0,3,,,,,,1,0,2.111111,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197328005,1973,28005,MS,Mississippi,Amite County,13150,7344,3785,3559,,3298,,,3,4043,rural,South,East South Central,345,32620,730.1,0,,,,3.5,0,3.5,,,,,,1,0,2.666667,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197428005,1974,28005,MS,Mississippi,Amite County,13032,7340,3797,3543,,3282,,,2,4056,rural,South,East South Central,345,32620,730.1,0,,,,4,0,4,,,,,,1,0,3.222222,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197528005,1975,28005,MS,Mississippi,Amite County,13104,7451,3866,3585,,3328,,,2,4121,rural,South,East South Central,345,32620,730.1,0,,,,4.5,0,4.5,,,,,,1,0,3.777778,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197628005,1976,28005,MS,Mississippi,Amite County,13244,7599,3947,3652,,3391,,,4,4204,rural,South,East South Central,345,32620,730.1,0,,,,5,0,5,,,,,,1,0,4.333333,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197728005,1977,28005,MS,Mississippi,Amite County,13318,7678,3995,3683,,3420,,,4,4254,rural,South,East South Central,345,32620,730.1,0,,,,5.5,0,5.5,,,,,,1,0,4.888889,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8199,162,11,151,2,0,2,7,49,98,4,0
197828005,1978,28005,MS,Mississippi,Amite County,13100,7561,3939,3622,,3357,,,4,4200,rural,South,East South Central,345,32620,730.1,260.7143,,,,6,0,6,,,,,,1,0,5.444445,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197928005,1979,28005,MS,Mississippi,Amite County,13194,7662,3995,3667,,3397,,,4,4261,rural,South,East South Central,345,32620,730.1,260.5714,,,,5.4,0,5.4,,,,,,1,0,6,5.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198028005,1980,28005,MS,Mississippi,Amite County,13348,7804,4072,3732,,3474,,,4,4326,rural,South,East South Central,345,32620,730.1,260.4286,,,,4.8,0,4.8,,,,,,1,0,6.555555,5.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198128005,1981,28005,MS,Mississippi,Amite County,13299,7796,4060,3736,,3454,,,4,4338,rural,South,East South Central,345,32620,730.1,260.2857,,,,4.2,0,4.2,,,,,,1,0,7.111111,4.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198228005,1982,28005,MS,Mississippi,Amite County,13386,7863,4086,3777,,3469,,,4,4390,rural,South,East South Central,345,32620,730.1,260.1429,,,,3.6,0,3.6,,,,,,1,0,7.666667,4.4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198328005,1983,28005,MS,Mississippi,Amite County,13473,7931,4113,3818,,3478,,,6,4447,rural,South,East South Central,345,32620,730.1,260,,,,3,0,3,,,,,,1,0,8.222222,4,0,0,0,0,0,,,,12,,,0,10,0,0,2,,,,,,,,,,,0,0,0,0,7503,280,22,258,1,3,1,17,97,151,7,3
198428005,1984,28005,MS,Mississippi,Amite County,13621,8035,4153,3882,,3507,,,6,4522,rural,South,East South Central,345,32620,730.1,293.6,,,,4,0,5.4,,,,,,3.2,0,8.777778,3.6,0,0,0,0,0,,,,19,,,0,15,0,0,0,4,14,0,14,0,9,0,0,0,5,0,0,0,0,7206,248,13,235,0,1,2,10,66,162,7,0
198528005,1985,28005,MS,Mississippi,Amite County,13565,8019,4143,3876,,3484,,,12,4523,rural,South,East South Central,345,32620,730.1,327.2,,,,5,0,7.8,,,,,,5.4,0,9.333333,3.2,0,0,0,0,0,,,,20,,,0,15,0,0,0,5,12,0,12,0,10,0,0,2,,0,0,0,0,,,,,,,,,,,,
198628005,1986,28005,MS,Mississippi,Amite County,13778,8191,4215,3976,,3543,,,12,4636,rural,South,East South Central,345,32620,730.1,360.8,,,,6,0,10.2,,,,,,7.6,0,9.888889,2.8,0,0,0,0,0,,,,17,0,17,0,12,0,0,0,5,17,0,17,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198728005,1987,28005,MS,Mississippi,Amite County,13561,8101,4160,3941,,3491,,,12,4598,rural,South,East South Central,345,32620,730.1,394.4,,,,7,0,12.6,,,,,,9.8,0,10.44444,2.4,0,0,0,0,0,,,,13,0,13,0,12,0,0,1,,6,0,6,0,6,0,0,0,0,0,0,0,0,1620,0,0,0,0,0,0,0,0,0,0,0
198828005,1988,28005,MS,Mississippi,Amite County,13441,8066,4140,3926,,3468,,,14,4584,rural,South,East South Central,345,32620,730.1,428,,,,8,1,15,,,,,,12,1,11,2,0,0,0,0,0,,,,23,,,0,19,0,0,0,4,16,,,0,12,0,0,0,4,0,0,0,0,1646,0,0,0,0,0,0,0,0,0,0,0
198928005,1989,28005,MS,Mississippi,Amite County,13462,8094,4145,3949,,3468,,,14,4612,rural,South,East South Central,345,32620,730.1,493.3766,,,,9.4,1.181818,15,,,,,,10.8,1.2,9.6,1.8,0,0,0,0,0,,,,21,0,21,0,18,0,0,3,,11,0,11,0,11,0,0,0,0,0,0,0,0,1591,2,0,2,0,0,0,0,1,0,1,0
199028005,1990,28005,MS,Mississippi,Amite County,13262,8038,4108,3930,0,3435,16,4,,4583,rural,South,East South Central,345,32620,730.1,558.7532,,,,10.8,1.363636,15,0,13.6,0,0,1.6,9.6,1.4,8.2,1.6,0,0,0,0,0,,,,29,,,0,26,0,0,3,,13,,,0,12,0,0,1,,0,0,0,0,1323,0,0,0,0,0,0,0,0,0,0,0
199128005,1991,28005,MS,Mississippi,Amite County,13292,8095,4145,3950,0,3456,19,4,,4616,rural,South,East South Central,345,32620,730.1,624.1299,,,,12.2,1.545455,15,0,13.4,0,0,1.4,8.4,1.6,6.8,1.4,0,0,0,0,0,,,,32,,,0,29,0,0,3,,15,,,0,13,0,0,2,,0,0,0,0,1332,0,0,0,0,0,0,0,0,0,0,0
199228005,1992,28005,MS,Mississippi,Amite County,13299,8066,4132,3934,0,3452,17,4,,4593,rural,South,East South Central,345,32620,730.1,689.5065,,,,13.6,1.727273,15,0,13.2,0,0,1.2,7.2,1.8,5.4,1.2,0,0,0,0,0,,,,27,,,0,24,0,0,3,,20,0,20,0,17,0,0,3,,0,0,0,0,1343,0,0,0,0,0,0,0,0,0,0,0
199328005,1993,28005,MS,Mississippi,Amite County,13254,8094,4138,3956,0,3460,16,4,,4614,rural,South,East South Central,345,32620,730.1,754.8832,,,,15,1.909091,15,0,13,0,0,1,6,2,4,1,0,0,0,0,0,,,,26,,,0,25,0,0,1,,12,,,0,11,0,0,1,,0,0,0,0,,,,,,,,,,,,
199428005,1994,28005,MS,Mississippi,Amite County,13108,8050,4122,3928,0,3435,16,4,,4595,rural,South,East South Central,345,32620,730.1,820.2598,,,,18,2.090909,16.83333,0,14.66667,0,0,1.833333,9.166667,2,7.166667,1.285714,0,0,0,0,0,,,,30,,,0,29,0,0,1,,14,,,0,14,0,0,0,0,0,0,0,0,1366,0,0,0,0,0,0,0,0,0,0,0
199528005,1995,28005,MS,Mississippi,Amite County,13421,8348,4278,4070,0,3563,18,4,,4763,rural,South,East South Central,345,32620,730.1,885.6364,,,,21,2.272727,18.66667,0,16.33333,0,0,2.666667,12.33333,2,10.33333,1.571429,0,0,0,0,0,,,,43,,,0,39,0,0,0,4,21,,,0,17,0,0,0,4,0,0,0,0,1331,0,0,0,0,0,0,0,0,0,0,0
199628005,1996,28005,MS,Mississippi,Amite County,13352,8355,4283,4072,0,3560,20,4,,4771,rural,South,East South Central,345,32620,730.1,951.0131,,,,24,2.454545,20.5,0,18,0,0,3.5,15.5,2,13.5,1.857143,0,0,0,0,0,,,,41,,,0,36,0,0,0,5,26,,,0,20,0,0,0,6,0,0,0,0,1340,1,0,1,0,0,0,0,1,0,0,0
199728005,1997,28005,MS,Mississippi,Amite County,13453,8476,4354,4122,0,3606,17,4,,4849,rural,South,East South Central,345,32620,730.1,1016.39,,,,27,2.636364,22.33333,0,19.66667,0,0,4.333333,18.66667,2,16.66667,2.142857,0,0,0,0,0,,,,42,,,0,36,0,0,0,6,30,,,0,23,0,0,0,7,0,0,0,0,1347,15,0,15,0,0,0,0,15,0,0,0
199828005,1998,28005,MS,Mississippi,Amite County,13605,8634,4443,4191,0,3656,26,4,,4948,rural,South,East South Central,345,32620,730.1,1081.766,,,,30,2.818182,24.16667,0,21.33333,0,0,5.166667,21.83333,2,19.83333,2.428571,0,0,0,0,0,,,,55,4,51,0,48,0,0,0,7,36,5,31,0,29,0,0,0,7,0,0,0,0,1327,0,0,0,0,0,0,0,0,0,0,0
199928005,1999,28005,MS,Mississippi,Amite County,13614,8680,4469,4211,0,3671,20,4,,4985,rural,South,East South Central,345,32620,730.1,1147.143,,,,33,3,26,0,23,0,0,6,25,2,23,2.714286,0,22,0,0,0,,,,62,5,57,0,55,0,0,0,7,46,7,39,0,38,0,0,0,8,0,0,0,0,13835,24,9,15,0,4,1,4,2,9,4,0
200028005,2000,28005,MS,Mississippi,Amite County,13546,8658,4448,4210,5,3632,68,15,,4938,rural,South,East South Central,345,32620,730.1,260.7143,768,112,656,18,1,17,0,15,0,0,3,15,1,14,3,0,18.5,0,0,0,21,2,19,63.0833333333,4.91666666667,58.1666666667,0,54.75,0,0,0,8.33333333333,50,4,46,0,32,0,0,0,18,0,0,0,0,13599,22,17,5,2,2,10,3,0,5,0,0
200128005,2001,28005,MS,Mississippi,Amite County,13471,8620,4428,4192,5,3630,66,15,,4904,rural,South,East South Central,345,32620,730.1,521.4286,350,74,350,20,1,11,0,8,0,0,3,8,1,8,4.333333,0,15,0,0,0,15,1,14,64.1666666667,4.83333333333,59.3333333333,0,54.5,0,0,0,9.66666666667,47,,,0,38,0,0,0,9,0,0,0,0,1078,4,2,2,0,0,2,0,2,0,0,0
200228005,2002,28005,MS,Mississippi,Amite County,13401,8566,4395,4171,5,3583,69,15,,4894,rural,South,East South Central,345,32620,730.1,260.7143,213,36,177,17,1,25,0,15,0,0,11,17,1,16,5.666667,0,11.5,0,0,0,17,2,15,65.25,4.75,60.5,0,54.25,0,0,0,11,58,8,50,0,34,0,0,0,24,0,0,0,0,1084,8,2,6,0,0,0,2,3,0,3,0
200328005,2003,28005,MS,Mississippi,Amite County,13415,8553,4400,4153,5,3544,71,17,,4916,rural,South,East South Central,345,32620,730.1,1512.143,364,28,364,21,3,21,0,14,0,0,10,10,3,7,7,0,8,0,0,0,17,2,15,66.3333333333,4.66666666667,61.6666666667,0,54,0,0,0,12.3333333333,38,,,0,24,0,0,0,14,0,0,0,0,1048,14,3,11,0,0,0,3,10,1,0,0
200428005,2004,28005,MS,Mississippi,Amite County,13337,8510,4386,4124,5,3536,68,20,,4881,rural,South,East South Central,345,32620,730.1,312.8571,416,21,395,20,2,14,0,8,0,0,8,13,2,11,3,0,4.5,0,0,0,22,2,20,67.4166666667,4.58333333333,62.8333333333,0,53.75,0,0,0,13.6666666667,37.5,,,0,22.5,0,0,0,13.75,0,0,0,0,1058,10,1,9,0,0,0,1,6,0,3,0
200528005,2005,28005,MS,Mississippi,Amite County,13396,8546,4393,4153,8,3525,73,16,,4924,rural,South,East South Central,345,32620,730.1,394.4285,532,46,486,20,1,13,0,7,0,0,7,12,1,11,2,0,1,0,0,0,17,2,15,68.5,4.5,64,0,53.5,0,0,0,15,37,,,0,21,0,0,0,13.5,0,0,0,0,1069,16,1,15,0,0,1,0,13,0,2,0
200628005,2006,28005,MS,Mississippi,Amite County,13586,8621,4440,4181,7,3587,61,13,,4953,rural,South,East South Central,345,32620,730.1,476,648,72,576,22.5,2,16.125,0,9.625,0,0,8.375,16.125,1,11,2,0,3.75,0,0,0,38,3,35,69.5833333333,4.41666666667,65.1666666667,0,53.25,0,0,0,16.3333333333,36.5,,,0,19.5,0,0,0,13.25,0,0,0,0,1056,18,10,8,0,0,2,8,7,1,0,0
200728005,2007,28005,MS,Mississippi,Amite County,13400,8570,4373,4197,6,3649,60,13,,4842,rural,South,East South Central,345,32620,730.1,557.5714,763,97,666,25,3,19.25,0,12.25,0,0,9.75,20.25,1,11,2,0,6.5,0,0,0,28,2,26,70.6666666667,4.33333333333,66.3333333333,0,53,0,0,0,17.6666666667,36,,,0,18,0,0,0,13,0,0,0,0,1054,21,8,13,0,2,2,4,13,0,0,0
200828005,2008,28005,MS,Mississippi,Amite County,13324,8527,4341,4186,8,3654,69,15,,4781,rural,South,East South Central,345,32620,730.1,639.1428,879,122,757,27.5,4,22.375,0,14.875,0,0,11.125,24.375,1,11,2,0,9.25,0,0,0,28,2,26,71.75,4.25,67.5,0,52.75,0,0,0,19,35.5,,,0,16.5,0,0,0,12.75,0,0,0,0,1035,8,4,4,0,0,1,3,4,0,0,0
200928005,2009,28005,MS,Mississippi,Amite County,13171,8365,4239,4126,7,3597,69,14,,4678,rural,South,East South Central,345,32620,730.1,720.7142,890,124,766,30,5,25.5,0,17.5,0,0,12.5,28.5,1,11,2,0,12,0,0,0,34,5,29,72.8333333333,4.16666666667,68.6666666667,0,52.5,0,0,0,20.3333333333,35,,,0,15,0,0,0,12.5,0,0,0,0,1021,6,1,5,0,1,0,0,5,0,0,0
201028005,2010,28005,MS,Mississippi,Amite County,13128,8302,4199,4103,9,3550,70,15,,4658,rural,South,East South Central,345,32620,730.1,802.2857,1048,42,1006,32.5,6,28.625,0,20.125,0,0,13.875,32.625,1,11,2,0,14.75,0,0,0,31,1,30,73.9166666667,4.08333333333,69.8333333333,0,52.25,0,0,0,21.6666666667,34.5,,,0,13.5,0,0,0,12.25,0,0,0,0,960,8,1,7,0,0,0,1,7,0,0,0
201128005,2011,28005,MS,Mississippi,Amite County,13130,8293,4182,4111,8,3544,73,15,,4653,rural,South,East South Central,345,32620,730.1,883.8571,268,48,220,35,7,31.75,0,22.75,0,0,15.25,36.75,1,11,2,0,17.5,0,0,0,8,2,6,75,4,71,0,52,0,0,0,23,34,,,0,12,0,0,0,12,0,0,0,0,964,9,3,6,1,0,0,2,6,0,0,0
201228005,2012,28005,MS,Mississippi,Amite County,13133,8280,4140,4140,8,3538,89,20,,4625,rural,South,East South Central,345,32620,730.1,965.4286,574,82,492,37.5,8,34.875,0,25.375,0,0,16.625,40.875,1,11,2,0,20.25,0,0,0,42,3,39,81,6,75,0,54,0,0,0,27,32,4,28,0,18,0,0,0,14,0,0,0,0,958,10,7,3,1,0,1,5,1,1,1,0
201328005,2013,28005,MS,Mississippi,Amite County,12931,8011,4039,3972,7,3416,89,14,,4485,rural,South,East South Central,345,32620,730.1,1047,1047,204,843,40,9,38,0,28,0,0,18,45,1,11,2,0,23,0,0,0,40,2,38,87,4,83,0,59,0,0,0,28,34,5,29,0,20,0,0,0,14,0,0,0,0,941,45,3,42,0,0,1,2,10,30,2,0
201428005,2014,28005,MS,Mississippi,Amite County,12850,7920,3970,3950,8,3385,88,19,,4420,rural,South,East South Central,345,32620,730.1,1047,,,,40,9,38,0,28,0,0,18,45,1,11,2,0,23,0,0,0,,,,69,,,0,50,0,0,0,19,24,,,0,21,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
