index,yfips,year,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime,asian_jail_pop_rate,female_jail_pop_rate,female_jail_adm_dcrp_rate,female_jail_pretrial_rate,female_jail_pop_dcrp_rate,female_prison_pop_rate,female_prison_adm_rate,male_jail_adm_dcrp_rate,male_jail_pop_rate,male_jail_pretrial_rate,male_jail_pop_dcrp_rate,male_prison_pop_rate,male_prison_adm_rate,asian_prison_pop_rate,asian_prison_adm_rate,other_prison_pop_rate,other_prison_adm_rate,white_jail_pop_rate,white_prison_pop_rate,white_prison_adm_rate,black_jail_pop_rate,black_prison_pop_rate,black_prison_adm_rate,latino_jail_pop_rate,latino_prison_pop_rate,latino_prison_adm_rate,native_jail_pop_rate,native_prison_pop_rate,native_prison_adm_rate,total_jail_adm_rate,total_jail_adm_dcrp_rate,total_jail_pop_rate,total_jail_pop_dcrp_rate,total_jail_pretrial_rate,total_prison_pop_rate,total_prison_adm_rate,total_jail_pop_v2,total_jail_pop_v2_rate
41,201128001,2011,Adams,32566,21594,10275,11319,113,11225,2304,55,,7897,2955.821,3790,930,2860,85.25,6.5,77.75,0,70.5,0,0,13,58.25,5,21,6.75,0,43.75,0,1,0,139,18,121,231,13,218,0,193,0,,1,37,75,6,71,0,62,0,0,0,15,0,0,0,0,32419,1742,132,1610,6,16,41,69,531,1033,29,17,0,63.26034063,9051.094891,48.66180049,175.1824818,126.5206813,58.39416058,25267.24976,686.8981359,185.528757,1068.999028,1925.965191,627.2638926,0,0,,,164.6194758,468.5323541,189.9455489,628.0623608,1719.376392,552.3385301,0,0,0,0,,0,13688.15875,17551.17162,394.7855886,643.6973233,269.7508567,1069.741595,347.3186996,84.25,390.1546726
42,201228001,2012,Adams,32413,21463,10221,11242,115,11209,2330,62,,7747,2944.411,3080,349,2731,86.125,5.75,76.375,0,69.25,0,0,12,63.625,5,21,4.875,0,50.875,0,1,0,126,18,108,250,13,237,0,204,0,,1,45,106,10,96,0,81,0,0,0,25,0,0,0,0,32136,1308,79,1229,4,11,30,34,328,879,10,12,0,56.25672635,3414.538695,48.91889248,176.1080129,127.1891204,97.83778495,24292.83046,679.3719979,186.7995019,960.6831525,2108.165807,853.94058,0,0,,,154.8986705,580.8700142,322.7055634,617.8071193,1819.966099,722.633598,0,0,0,0,,0,13718.54354,14350.27722,401.2719564,587.0567954,296.4403858,1164.795229,493.8731771,85.125,396.6127755
43,201328001,2013,Adams,32175,21220,10124,11096,131,11134,2266,70,,7619,2933,2764,844,1920,87,5,75,0,68,1,0,11,69,5,21,3,0,58,0,1,0,124,17,107,239,12,227,0,196,0,,1,42,88,8,80,0,71,0,0,0,17,0,0,0,0,31990,1553,75,1478,1,8,23,43,364,1037,27,50,0,49.38759384,8336.62584,49.38759384,167.917819,118.5302252,79.02015014,17303.5328,675.9192502,189.2573901,964.3114636,2045.782264,720.9805335,0,0,,,144.3759023,551.2534453,223.1263945,610.7418717,1760.37363,637.6863661,44.13062665,0,0,0,,0,13821.86616,13025.44769,409.9905749,584.3543827,325.1649387,1126.295947,414.7031103,86,405.2780396
44,201428001,2014,Adams,32111,21221,10016,11205,151,11116,2433,64,,7457,2933,,,,87,5,75,0,68,1,0,11,69,5,21,3,0,58,0,1,0,,,,217,9,208,0,178,0,,1,38,75,6,69,0,61,0,0,0,14,0,0,0,0,31937,1511,97,1414,5,4,23,65,242,1123,34,15,0,49.9201278,,49.9201278,,89.85623003,59.90415335,,669.3440428,187.416332,,1856.314145,615.7965194,0,0,,,147.5124045,509.5883063,187.7430602,611.7308384,1601.29543,548.7585462,41.10152076,0,0,0,,0,13821.21483,,409.9712549,,325.1496159,1022.571981,353.4234956,86,405.2589416
45,201528001,2015,Adams,31962,21028,9820,11208,148,11022,2519,70,,7269,2933,,,,87,5,75,0,68,1,0,11,69,5,21,3,0,58,0,1,0,,,,204,7,197,0,166,0,,1,37,41,,,0,30,0,0,0,11,0,0,0,0,,,,,,,,,,,,,0,50.91649695,,50.91649695,,71.28309572,,,669.1648822,187.366167,,1757.673091,,0,0,,,151.3275554,509.0108681,151.3275554,616.9479223,1506.078752,272.1829069,39.69829297,0,0,0,,0,13948.06924,,413.7340689,,328.1339167,970.135058,194.9781244,86,408.9785049
46,201628001,2016,Adams,31400,20463,9577,10886,145,10774,2407,67,,7070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,197028003,1970,Alcorn,27322,16759,8788,7971,,1728,,,14,15017,0,,,,12,0,12,,,,,,8,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,15,92,92,,,,,,,,,,,,,,0,,0,,,,,150.5457283,100.3638188,,,,,,,,,,,,,,,,,,,,0,,71.60331762,,47.73554508,,,12,71.60331762
48,197128003,1971,Alcorn,27932,17131,8951,8180,,1746,,,16,15369,0,,,,12.5,0,12.5,,,,,,8,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,15,92,92,,,,,,,,,,,,,,0,,0,,,,,152.8117359,97.799511,,,,,,,,,,,,,,,,,,,,0,,72.9671356,,46.69896679,,,12.5,72.9671356
49,197228003,1972,Alcorn,28256,17352,9036,8316,,1739,,,22,15591,0,,,,13,0,13,,,,,,8,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,15,92,92,,,,,,,,,,,,,,0,,0,,,,,156.3251563,96.2000962,,,,,,,,,,,,,,,,,,,,0,,74.91931766,,46.10419548,,,13,74.91931766
50,197328003,1973,Alcorn,28820,17752,9227,8525,,1760,,,26,15966,0,,,,13.5,0,13.5,,,,,,8,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,15,92,92,,,,,,,,,,,,,,0,,0,,,,,158.3577713,93.84164223,,,,,,,,,,,,,,,,,,,,0,,76.04776927,,45.06534475,,,13.5,76.04776927
51,197428003,1974,Alcorn,29171,17991,9339,8652,,1750,,,33,16208,0,,,,14,0,14,,,,,,8,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,15,92,92,,,,,,,,,,,,,,0,,0,,,,,161.8122977,92.46417013,,,,,,,,,,,,,,,,,,,,0,,77.81668612,,44.46667778,,,14,77.81668612
52,197528003,1975,Alcorn,29544,18244,9461,8783,,1764,,,35,16445,0,,,,14.5,0,14.5,,,,,,8,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,15,92,92,,,,,,,,,,,,,,0,,0,,,,,165.0916543,91.08505067,,,,,,,,,,,,,,,,,,,,0,,79.47818461,,43.85003289,,,14.5,79.47818461
53,197628003,1976,Alcorn,29647,18344,9485,8859,,1750,,,40,16554,0,,,,15,0,15,,,,,,8,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,15,92,92,,,,,,,,,,,,,,0,,0,,,,,169.3193363,90.30364601,,,,,,,,,,,,,,,,,,,,0,,81.77060619,,43.61098997,,,15,81.77060619
54,197728003,1977,Alcorn,30635,19067,9839,9228,,1796,,,44,17227,0,,,,15.5,0,15.5,,,,,,8,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,15,92,92,28538,518,40,478,2,1,10,27,156,291,31,0,,0,,0,,,,,167.9670568,86.69267447,,,,,,,,,,,,,,,,,,,,0,,81.2922851,,41.95730844,,,15.5,81.2922851
55,197828003,1978,Alcorn,31708,19818,10201,9617,,1851,,,51,17916,782.1429,,,,16,0,16,,,,,,8,0,8,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,15,92,92,11167,273,7,266,0,0,6,1,75,167,24,0,,0,,0,,,,,166.3720495,83.18602475,,,,,,,,,,,,,,,,,,,,3946.628822,,80.73468564,,40.36734282,,,16,80.73468564
56,197928003,1979,Alcorn,32424,20308,10431,9877,,1872,,,60,18376,781.7143,,,,17.2,0,17.2,,,,,,7.4,0,7.9,7.4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,15,92,92,,,,,,,,,,,,,,0,,0,,,,,174.1419459,79.98380075,,,,,,,,,,,,,,,,,,,,3849.292397,,84.69568643,,36.43884184,,,17.2,84.69568643
57,198028003,1980,Alcorn,33049,20756,10643,10113,,1931,,,64,18761,781.2857,,,,18.4,0,18.4,,,,,,6.8,0,7.8,9.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,15,92,92,11844,669,9,660,2,0,5,2,177,426,57,0,,0,,0,,,,,181.9440324,77.12844853,,,,,,,,,,,,,,,,,,,,3764.143862,,88.64906533,,32.7616111,,,18.4,88.64906533
58,198128003,1981,Alcorn,33002,20759,10648,10111,,1961,,,61,18737,780.8572,,,,19.6,0,19.6,,,,,,6.2,0,7.7,12.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,15,92,92,11931,638,14,624,0,0,8,6,194,404,26,0,,0,,0,,,,,193.848284,76.15468302,,,,,,,,,,,,,,,,,,,,3761.535719,,94.41687943,,29.8665639,,,19.6,94.41687943
59,198228003,1982,Alcorn,32666,20578,10558,10020,,1976,,,60,18542,780.4286,,,,20.8,0,20.8,,,,,,5.6,0,7.6,14.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,15,92,92,12030,789,10,779,0,2,4,4,244,480,55,0,,0,,0,,,,,207.5848303,75.84830339,,,,,,,,,,,,,,,,,,,,3792.538633,,101.078822,,27.21352901,,,20.8,101.078822
60,198328003,1983,Alcorn,32628,20552,10548,10004,,1985,,,58,18509,780,,,,22,0,22,,,,,,5,0,7.5,17,0,0,0,0,0,,,,30,0,30,0,15,0,0,0,15,8,0,8,0,,0,0,2,6,1,15,92,92,,,,,,,,,,,,,,0,,0,,0,0,,219.9120352,74.970012,,299.880048,79.96801279,,,0,3448.275862,,81.04165541,32.41666216,,755.6675063,,,,,,,,3795.25107,,107.045543,,24.3285325,145.971195,38.925652,22,107.045543
61,198428003,1984,Alcorn,32778,20669,10604,10065,,2027,,,57,18585,759.4,,,,21.2,0,20.8,,,,,,5.4,0,7.4,14.8,0,0,0,0,0,,,,32,0,32,0,16,0,0,0,16,28,,,0,11,0,0,0,17,1,15,92,92,12953,469,13,456,1,1,7,4,176,208,57,15,,0,,0,,0,,,206.6567312,73.52210631,,317.9334327,,,,0,0,,86.09093355,91.4716169,,789.3438579,542.6739023,,,,,,,3674.101311,,102.5690648,,26.12608254,154.8212299,135.4685761,21.2,102.5690648
62,198528003,1985,Alcorn,32409,20449,10496,9953,,2021,,,53,18375,738.8,,,,20.4,0,19.6,,,,,,5.8,0,7.3,12.6,0,0,0,0,0,,,,32,0,32,0,19,0,0,0,13,22,0,22,0,14,0,0,0,8,1,15,92,92,13028,608,24,584,3,0,14,7,281,231,68,4,,0,,0,,0,0,,196.9255501,73.34472018,,321.5111022,221.0388827,,,0,0,,70.74829932,43.53741497,,940.1286492,692.7263731,,,,,,,3612.890606,,99.76037948,,28.36324515,156.4868698,107.584723,20.4,99.76037948
63,198628003,1986,Alcorn,32553,20614,10571,10043,,2068,,,51,18495,718.2,,,,19.6,0,18.4,,,,,,6.2,0,7.2,10.4,0,0,0,0,0,,,,40,0,40,0,22,0,0,0,18,14,0,14,0,,0,0,3,11,1,15,92,92,12691,603,16,587,0,2,6,8,284,259,38,6,,0,,0,,0,0,,183.2121876,71.69172558,,398.2873643,139.4005775,,,0,5882.352941,,97.32360097,59.47553393,,1063.829787,,,,,,,,3484.039973,,95.0810129,,30.07664694,194.0428835,67.91500922,19.6,95.0810129
64,198728003,1987,Alcorn,32154,20424,10469,9955,,2072,,,49,18303,697.6,,,,18.8,0,17.2,,,,,,6.6,0,7.1,8.2,0,0,0,0,0,,,,41,0,41,0,26,0,0,0,15,27,,,0,13,0,0,1,13,1,15,92,92,12490,473,7,466,2,0,3,2,184,237,44,1,,0,,0,,0,,,172.7774987,71.32094425,,411.85334,,,,0,2040.816327,,81.95377807,71.02660766,,1254.826255,627.4131274,,,,,,,3415.589503,,92.04857031,,32.31492362,200.7442225,132.1974148,18.8,92.04857031
65,198828003,1988,Alcorn,32047,20389,10456,9933,,2103,,,48,18238,677,,,,18,0,16,,,,,,7,0,7,6,0,0,0,0,0,,,,39,,,0,20,0,0,0,19,19,,,0,5,0,0,0,14,1,15,92,92,12539,376,9,367,3,0,5,1,130,202,34,1,,0,,0,,,,,161.0792308,70.4721635,,,,,,0,0,,104.1780897,76.76280294,,951.022349,237.7555873,,,,,,,3320.417872,,88.28289764,,34.33223797,191.2796116,93.18750307,18,88.28289764
66,198928003,1989,Alcorn,31724,20210,10366,9844,,2119,,,46,18045,824.0259,,,,18.2,0,16.4,,,,,,8.4,0,8,5.727273,0,0,0,0,0,,,,32,,,0,18,0,0,0,14,23,,,0,14,0,0,0,9,1,15,92,92,12306,412,11,401,1,0,10,0,134,230,36,1,,0,,0,,,,,166.5989435,81.26777733,,,,,,0,0,,77.58381823,49.87531172,,849.4572912,660.6890042,,,,,,,4077.317665,,90.0544285,,41.56358238,158.3374567,113.805047,18.2,90.0544285
67,199028003,1990,Alcorn,31791,20452,10492,9960,31,2163,70,13,,18175,971.0519,,,,18.4,0,16.8,0,10.8,0,0,10,9.8,0,9,5.454545,0,0,0,0,0,,,,42,,,0,23,0,0,0,19,35,3.5,31.5,0,20,0,0,0,15,1,15,92,92,11820,416,7,409,2,0,5,0,115,243,51,0,0,0,,0,,,33.35874952,,168.6746988,90.36144578,,,316.2650602,0,0,,,55.02063274,104.5392022,82.53094911,499.3065187,1063.337957,924.6417013,0,0,0,0,0,0,4747.955701,,89.96675142,,47.91707412,205.3588891,171.1324076,18.4,89.96675142
68,199128003,1991,Alcorn,32369,20819,10647,10172,31,2224,92,12,,18460,1118.078,,,,18.6,0,17.2,0,13.2,0,0,10,11.2,0,10,5.181818,0,0,0,0,0,,,,46,0,46,0,30,0,0,0,16,47,5,42,0,26,0,0,0,21,1,15,92,92,11906,392,26,366,2,0,12,12,160,173,33,0,0,0,,0,,0,46.96158542,,169.0916241,98.30908376,,452.2217853,412.8981518,0,0,,,54.17118093,86.67388949,113.75948,593.5251799,1348.920863,1169.064748,0,0,0,0,0,0,5370.469283,,89.34146693,,53.79701234,220.952015,225.7553197,18.6,89.34146693
69,199228003,1992,Alcorn,32938,21189,10838,10351,32,2284,93,12,,18768,1265.104,,,,18.8,0,17.6,0,15.6,0,0,10,12.6,0,11,4.909091,0,0,0,0,0,,,,59,,,0,35,0,0,0,24,43,,,0,23,0,0,0,20,1,15,92,92,12007,335,35,300,0,3,22,10,122,159,19,0,0,0,,0,,,,,170.031881,106.2699256,,,,0,0,,,53.28218244,127.8772379,106.5643649,683.0122592,1532.399299,1007.005254,0,0,0,0,0,0,5970.569635,,88.72528199,,59.46481665,278.4463637,202.9354854,18.8,88.72528199
70,199328003,1993,Alcorn,33115,21362,10895,10467,33,2320,99,13,,18897,1412.13,,,,19,1,18,0,18,0,0,10,14,2,12,4.636364,0,0,0,0,0,,,,51,0,51,0,24,0,0,0,27,32,,,0,12,0,0,0,20,1,15,92,92,,,,,,,,,,,,,0,9.178522258,,18.35704452,,0,,,171.9690456,114.6460304,,487.2456291,,0,0,,,52.91845266,142.8798222,105.8369053,775.862069,1034.482759,517.2413793,0,0,0,0,0,0,6610.476547,,88.94298287,,65.53693474,238.7416909,149.798708,19,88.94298287
71,199428003,1994,Alcorn,33258,21473,10922,10551,33,2342,112,15,,18971,1559.156,,,,21.5,1.416667,21.83333,0,17.66667,0,0,12.5,15.83333,2.166667,14.16667,4.363636,0,0,0,0,0,,,,74,6,68,0,35,0,0,0,39,45,9,36,0,22,0,0,0,23,1,15,92,92,12479,690,29,661,4,0,10,15,156,461,43,1,0,12.97076543,,19.83763963,,54.93499359,82.40249039,,206.9313809,134.2685054,,644.4886741,341.1998863,0,0,,,65.8900427,205.5769332,121.2376786,754.3411614,1494.449189,939.3680615,0,0,0,0,0,0,7261.006846,,100.1257393,,73.73599404,344.6188236,209.5655009,21.5,100.1257393
72,199528003,1995,Alcorn,33456,21636,10985,10651,39,2374,123,15,,19085,1706.182,,,,24,1.833333,25.66667,0,17.33333,0,0,15,17.66667,2.333333,16.33333,4.090909,0,0,0,0,0,,,,82,8,74,0,42,0,0,0,40,52,4,48,0,28,0,0,0,24,1,15,92,92,12248,958,116,842,0,0,7,109,264,540,37,1,0,16.68942194,,21.2410833,,72.8265817,36.41329085,,240.9789691,153.3502019,,694.7704441,450.6619097,0,0,,,78.59575583,209.5886822,125.7532093,730.131845,1769.165965,1179.443976,0,0,0,0,0,0,7885.847661,,110.9262341,,81.65404881,378.9979664,240.3401738,24,110.9262341
73,199628003,1996,Alcorn,33454,21690,10988,10702,42,2380,152,20,,19096,1853.208,,,,26.5,2.25,29.5,0,17,0,0,17.5,19.5,2.5,18.5,3.818182,0,0,0,0,0,,,,98,11,87,0,55,0,0,0,43,89,17,72,0,45,0,0,0,44,1,15,92,92,12334,920,72,848,1,4,16,51,211,559,76,2,0,20.47688387,,22.75209319,,100.10921,154.7142337,,275.6494113,172.8648851,,812.9321622,672.7714446,0,0,,,91.64222874,225.1780478,230.4147465,714.2857143,2310.92437,1890.756303,0,0,0,0,0,0,8544.06639,,122.176118,,89.90318119,451.8211157,410.3273398,26.5,122.176118
74,199728003,1997,Alcorn,33808,21974,11116,10858,54,2411,169,19,,19321,2000.234,,,,29,2.666667,33.33333,0,16.66667,0,0,20,21.33333,2.666667,20.66667,3.545455,0,0,0,0,0,,,,118,15,103,0,66,0,0,0,52,80,16,64,0,34,0,0,0,46,1,15,92,92,12402,1054,91,963,0,8,24,59,218,678,65,2,0,23.98944764,,23.98944764,,134.9406261,143.9366679,,306.9932768,190.3358814,,948.6093203,589.4271505,0,0,,,103.5143109,269.1372082,238.082915,691.2762339,2737.453339,1410.203235,0,0,0,0,0,0,9102.7305,,131.9741513,,97.08441795,536.9982707,364.0666242,29,131.9741513
75,199828003,1998,Alcorn,33913,22080,11175,10905,50,2423,191,20,,19396,2147.26,,,,31.5,3.083333,37.16667,0,16.33333,0,0,22.5,23.16667,2.833333,22.83333,3.272727,0,0,0,0,0,,,,108,14,94,0,57,0,0,0,51,79,15,64,0,35,0,0,0,44,1,15,92,92,12423,972,90,882,0,8,8,74,189,622,69,2,0,27.59134676,,25.35421029,,125.2796421,134.2281879,,340.8222834,209.384044,,861.9899129,586.8867492,0,0,,,116.0032996,262.9408125,226.8508971,674.0953364,2352.455634,1444.490301,0,0,0,0,0,0,9724.90942,,142.6630435,,104.9215127,489.1304348,357.7898551,31.5,142.6630435
76,199928003,1999,Alcorn,34320,22383,11306,11077,61,2468,215,25,,19614,2294.286,,,,34,3.5,41,0,16,0,0,25,25,3,25,3,0,4,0,0,0,,,,131,17,114,0,67,0,0,0,64,100,11,89,0,43,0,0,0,57,1,15,92,92,12277,781,76,705,1,2,19,54,147,519,35,4,0,30.95701397,,26.53458341,,150.3626393,97.29347249,,370.1363185,225.6928771,,1029.15952,803.4666426,0,0,,,127.4599776,326.2975426,290.6087489,648.2982172,2714.748784,1742.301459,0,0,0,0,0,0,10250.12733,,151.9009963,,111.691909,585.2656034,446.7676362,34,151.9009963
77,200028003,2000,Alcorn,34600,22629,11405,11224,67,2459,289,35,,19779,2302.976,2408,173,2235,39.16667,3.916667,42.83333,0,18.16667,0,0,25.66667,28.5,3.166667,27.83333,4.333333,0,3.5,0,0,0,44,6,38,142.5,18.33333333,124.1666667,0,70.25,,0,0.25,72,90,12,78,0,29,,0,1,60,1,15,92,92,14054,870,56,814,0,6,11,39,173,597,41,3,0,34.34166594,1516.878562,27.76560281,52.60850504,160.7482098,105.2170101,19912.6871,381.6226835,247.9804882,338.5602281,1106.260395,694.9394155,0,0,,,129.7672784,364.0224481,303.35204,738.7828386,2856.852379,1179.341196,0,,,0,0,0,10177.10018,10641.2126,173.0817535,194.4407619,125.9445844,629.7229219,397.7197402,39.16667,173.0817535
78,200128003,2001,Alcorn,34746,22755,11440,11315,68,2486,339,36,,19826,2311.667,2955,419,2536,44.33333,4.333333,44.66667,0,20.33333,0,0,26.33333,32,3.333333,30.66667,5.666667,0,3,0,0,0,37,6,33,154,19.66666667,134.3333333,0,73.5,,0,0.5,80,99,14,85,,25,0,0,1,73,1,15,92,92,14120,648,61,587,0,3,20,38,141,414,31,1,0,37.87878497,3662.587413,29.13752622,52.44755245,171.9114219,122.3776224,22412.72647,394.7562528,271.0266902,291.6482545,1187.214612,751.2152011,0,,,,132.8222032,403.5105417,368.2033693,817.9135157,2956.556718,1005.631537,0,,0,0,0,0,10158.94089,12986.15689,194.8289607,162.601626,140.6284333,676.7743353,435.0692156,44.33333,194.8289607
79,200228003,2002,Alcorn,34946,22766,11477,11289,74,2475,350,35,,19832,2320.357,3064,590,2474,49.5,4.75,46.5,0,22.5,0,0,27,35.5,3.5,33.5,7,0,2.5,0,0,0,54,4,50,165.5,21,144.5,0,76.75,,0,0.75,88,128,26,102,0,40,0,0,0,88,1,15,92,92,14188,712,62,650,2,5,14,41,144,473,31,2,0,41.38712207,5140.716215,30.49577416,34.85231332,182.9746449,226.5400366,21915.13863,411.9053946,296.7490477,442.9090265,1280.007087,903.534414,0,0,,,136.1436063,443.7273094,443.7273094,909.0909091,3101.010101,1616.161616,0,,0,0,0,0,10192.20329,13458.66643,217.4295001,237.1958183,155.934288,726.961258,562.2419397,49.5,217.4295001
80,200328003,2003,Alcorn,35045,22850,11493,11357,73,2481,392,39,,19865,2329.048,3184,680,2504,54.66667,5.166667,48.33333,0,24.66667,0,0,27.66667,39,3.666667,36.33333,8.333333,0,2,0,0,0,52,5,47,177,22.33333333,154.6666667,0,80,,0,1,96,89,10,79,0,39,0,0,0,50,1,15,92,92,14065,993,60,933,0,16,10,34,211,676,44,2,0,44.95490298,5916.644914,31.90348038,43.50474202,194.321181,87.00948403,22048.07608,425.5818438,319.9201374,413.8416835,1361.861994,695.606234,0,0,,,139.2734458,483.2620186,251.698968,994.222894,3224.506247,1571.946796,0,,0,0,0,0,10192.77024,13934.35449,239.2414442,227.571116,170.678337,774.6170678,389.4967177,54.66667,239.2414442
81,200428003,2004,Alcorn,35448,23045,11648,11397,71,2510,438,41,,19985,2337.738,2965,673,2292,59.83333,5.583333,50.16667,0,26.83333,0,0,28.33333,42.5,3.833333,39.16667,9.666667,0,1.5,0,0,0,57,5,52,188.5,23.66666667,164.8333333,0,83.25,,0,1.25,104,96.5,11.125,79.625,0,38.875,0,0,0,51.875,1,15,92,92,14189,1153,60,1093,2,14,22,22,185,872,35,1,0,47.93383413,5777.815934,32.90979567,42.92582418,203.1822345,95.50995879,20110.55541,440.1743441,343.6577169,456.2604194,1446.287034,698.6487672,0,0,,,141.7729797,520.3902927,259.5696773,1069.056972,3316.733068,1548.804781,0,,0,0,0,0,10144.23085,12866.13148,259.6369278,247.3421567,184.4217835,817.9648514,418.7459319,59.83333,259.6369278
82,200528003,2005,Alcorn,35688,23241,11721,11520,76,2567,461,38,,20099,2346.428,3124,780,2344,65,6,52,0,29,0,0,29,46,4,42,11,0,1,0,0,0,68,8,60,200,25,175,0,86.5,,0,1.5,112,104,12.25,80.25,0,38.75,0,0,0,53.75,1,15,92,92,14311,1269,67,1202,2,3,26,36,203,951,45,3,0,51.19017149,6654.722293,34.12678099,68.25356198,213.2923812,104.5132668,20347.22222,451.3888889,364.5833333,520.8333333,1519.097222,696.6145833,0,0,,,144.2857854,557.2416538,267.4262401,1129.723413,3369.692248,1509.544215,0,,0,0,0,0,10096.0716,13441.7624,279.678155,292.5863775,197.9260789,860.5481692,447.485048,65,279.678155
83,200628003,2006,Alcorn,36183,23395,11820,11575,79,2627,470,37,,20182,2058.25,2769,650,2119,70.25,7.625,57.625,0,34.5,0,0,30.75,43.4,4,42,14.625,0,1,0,0,0,59,6,53,211.5,26.33333333,185.1666667,0,89.75,,0,1.75,120,111.5,13.375,80.875,0,38.625,0,0,0,55.625,1,15,92,92,14205,1076,64,1012,1,11,23,29,246,740,25,1,0,64.50930626,5499.153976,33.84094755,50.76142132,222.786238,113.1556684,18306.69546,497.8401728,362.8509719,457.8833693,1599.712023,698.7041037,0,0,,,152.3634922,594.5892379,275.6168863,1313.285116,3416.444614,1470.308337,0,,0,0,0,0,8797.820047,11835.86236,300.2778371,252.190639,185.5097243,904.0393246,476.5975636,70.25,300.2778371
84,200728003,2007,Alcorn,36608,23563,11893,11670,82,2655,567,41,,20218,1770.071,2805,629,2175,75.5,9.25,63.25,0,40,0,0,32.5,40.8,4,42,18.25,0,1,0,0,0,50,9,41,223,27.66666667,195.3333333,0,93,,0,2,128,119,14.5,81.5,0,38.5,0,0,0,57.5,1,15,92,92,14316,731,54,677,1,6,21,26,187,446,41,3,0,77.77684352,5288.825359,33.63322963,75.67476667,232.6298383,121.9204574,18637.53213,541.9880034,359.8971722,351.3281919,1673.807483,698.3718937,0,0,,,160.7478485,633.0992185,284.4000396,1506.591337,3502.824859,1450.094162,0,,0,0,0,0,7512.078258,11904.25667,320.4176039,212.1970887,173.1528243,946.3990154,505.029071,75.5,320.4176039
85,200828003,2008,Alcorn,36793,23590,11917,11673,79,2699,595,39,,20178,1481.893,2731,689,2042,80.75,10.875,68.875,0,45.5,0,0,34.25,38.2,4,42,21.875,0,1,0,0,0,74,10,64,234.5,29,205.5,0,96.25,,0,2.25,136,126.5,15.625,82.125,0,38.375,0,0,0,59.375,1,15,92,92,14316,657,52,605,1,5,19,27,153,418,31,3,0,91.25618864,5781.656457,33.56549467,83.91373668,243.3498364,131.1152136,17493.36075,590.0368371,359.8046775,548.2737942,1760.472886,703.5466461,0,0,,,169.7393201,674.0013876,294.2561205,1685.809559,3566.135606,1421.822897,0,,0,0,0,0,6281.869436,11576.93938,342.3060619,313.6922425,161.9330225,994.0652819,536.2441713,80.75,342.3060619
86,200928003,2009,Alcorn,36868,23589,11939,11650,88,2806,650,41,,20004,1193.714,3281,722,2559,86,12.5,74.5,0,51,0,0,36,35.6,4,42,25.5,0,1,0,0,0,74,11,63,246,30.33333333,215.6666667,0,99.5,,0,2.5,144,134,16.75,82.75,0,38.25,0,0,0,61.25,1,15,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,104.698886,6047.407656,33.50364352,92.13501968,254.0692967,140.2965072,21965.66524,639.4849785,360.5150215,540.7725322,1851.216023,710.3004292,0,0,,,179.9640072,719.8560288,306.1887622,1817.533856,3545.972915,1363.150392,0,,0,0,0,0,5060.468863,13909.02539,364.5767095,313.7055407,150.9178007,1042.85896,568.0613845,86,364.5767095
