yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
200528089,2005,28089,MS,Madison County,84846,56678,29426,27252,1084,21274,1221,75,,33024,small/mid,South,East South Central,45,27140,714.37,3650,4125,366,3759,360,40,340,0,270,30,0,80,352,37,315,15,5,104.4,0,117,5,440,40,400,402.5,26,376.5,0,337,,,2,63.5,229,21.25,201.25,0,171.25,,,1.5,49.75,1,13,102,102,82485,2014,228,1786,7,18,49,154,385,1319,80,2
200628089,2006,28089,MS,Madison County,87844,58701,30558,28143,1163,21998,1413,83,,34044,small/mid,South,East South Central,45,27140,714.37,3883.5,4500,483,4017,357.875,39.75,336.5,0,267.5,30.75,0,77.75,346.75,37,315,15.875,5,109.1,0,111.375,0,450,50,400,445.75,29.3333333333,416.416666667,0,371.833333333,,,2.33333333333,71.5833333333,238,22.375,205.875,0,174.875,,,1.75,51.625,1,13,102,102,83982,2076,193,1883,5,17,59,112,438,1347,97,1
200728089,2007,28089,MS,Madison County,90195,60389,31401,28988,1223,22923,1595,79,,34569,small/mid,South,East South Central,45,27140,714.37,4117,4875,599,4276,355.75,39.5,333,0,265,31.5,0,75.5,341.5,37,315,16.75,5,113.8,0,105.75,0,450,40,410,489,32.6666666667,456.333333333,0,406.666666667,,,2.66666666667,79.6666666667,247,23.5,210.5,0,178.5,,,2,53.5,1,13,102,102,88996,2011,194,1817,11,22,54,107,472,1242,102,1
200828089,2008,28089,MS,Madison County,92274,61906,32252,29654,1335,23572,1707,84,,35208,small/mid,South,East South Central,45,27140,714.37,4350.5,5250,715,4535,353.625,39.25,329.5,0,262.5,32.25,0,73.25,336.25,37,315,17.625,5,118.5,0,100.125,0,355,40,315,532.25,36,496.25,0,441.5,,,3,87.75,256,24.625,215.125,0,182.125,,,2.25,55.375,1,13,102,102,91628,2136,167,1969,5,25,42,95,473,1373,121,2
200928089,2009,28089,MS,Madison County,94071,63045,32887,30158,1437,24068,1836,88,,35616,small/mid,South,East South Central,45,27140,714.37,4584,5625,832,4793,351.5,39,326,0,260,33,0,71,331,37,315,18.5,5,123.2,0,94.5,0,360,40,320,575.5,39.3333333333,536.166666667,0,476.333333333,,,3.33333333333,95.8333333333,265,25.75,219.75,0,185.75,,,2.5,57.25,1,13,102,102,93410,2206,177,2029,1,17,52,107,550,1384,95,0
201028089,2010,28089,MS,Madison County,95203,63946,33422,30524,1502,24528,1957,88,,35871,small/mid,South,East South Central,45,27140,714.37,4817.5,6000,948,5052,349.375,38.75,322.5,0,257.5,33.75,0,68.75,325.75,37,315,19.375,5,127.9,0,88.875,0,380,30,350,618.75,42.6666666667,576.083333333,0,511.166666667,,,3.66666666667,103.916666667,274,26.875,224.375,0,189.375,,,2.75,59.125,1,13,102,102,82014,1461,95,1366,3,6,28,58,285,1002,77,2
201128089,2011,28089,MS,Madison County,95530,64317,33628,30689,1510,24752,1935,91,,36029,small/mid,South,East South Central,45,27140,714.37,5051,5200,1040,4160,347.25,38.5,319,0,255,34.5,0,66.5,320.5,37,315,20.25,5,132.6,0,83.25,0,300,25,275,662,46,616,0,546,,,4,112,283,28,229,0,193,,,3,61,1,13,102,102,82324,1486,93,1393,4,5,23,61,243,1074,76,0
201228089,2012,28089,MS,Madison County,96872,65320,34202,31118,1568,25184,1897,92,,36579,small/mid,South,East South Central,45,27140,714.37,5284.5,5700,700,5000,345.125,38.25,315.5,0,252.5,35.25,0,64.25,315.25,37,315,21.125,5,137.3,0,77.625,0,325,25,300,734,62,672,0,600,9,,1,124,333,45,288,0,255,8,0,0,70,1,13,102,102,83700,1456,93,1363,3,7,19,64,239,1067,56,1
201328089,2013,28089,MS,Madison County,98004,65905,34572,31333,1590,25542,1835,100,,36838,small/mid,South,East South Central,45,27140,714.37,5518,5518,1382,4136,343,38,312,2,250,36,0,62,310,37,315,22,5,142,0,72,0,343,35,308,790,77,713,0,651,9,,1,129,354,56,298,0,279,7,0,0,68,1,13,102,102,86268,1339,114,1225,2,8,30,74,211,951,63,0
201428089,2014,28089,MS,Madison County,99417,66946,34970,31976,1666,26118,1814,102,,37246,small/mid,South,East South Central,45,27140,714.37,5518,,,,343,38,312,0,250,36,0,62,310,37,315,22,5,142,0,72,0,,,,716,67,649,,595,6,,2,113,268,30,238,,213,,,3,52,1,13,102,102,88284,1530,137,1393,5,6,28,98,217,1096,76,4
201528089,2015,28089,MS,Madison County,100788,67568,35312,32256,1761,26301,1730,96,,37680,small/mid,South,East South Central,45,27140,714.37,5518,,,,343,38,312,0,250,36,0,62,310,37,315,22,5,142,0,72,0,,,,722,61,661,0,590,7,,3,122,248,31,217,,183,,,6,59,1,13,102,102,,,,,,,,,,,,
201628089,2016,28089,MS,Madison County,102364,68568,35866,32702,1823,26911,1700,114,,38020,small/mid,South,East South Central,45,27140,714.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,102,102,,,,,,,,,,,,
197028109,1970,28109,MS,Pearl River County,27876,16700,8520,8180,,2723,,,10,13967,rural,South,East South Central,255,38100,810.886,0,,,,12,0,12,,,,,,5,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197128109,1971,28109,MS,Pearl River County,28211,16962,8631,8331,,2696,,,14,14252,rural,South,East South Central,255,38100,810.886,0,,,,13.625,0,13.625,,,,,,4.875,0,4.875,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197228109,1972,28109,MS,Pearl River County,28244,17074,8665,8409,,2648,,,24,14402,rural,South,East South Central,255,38100,810.886,0,,,,15.25,0,15.25,,,,,,4.75,0,4.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197328109,1973,28109,MS,Pearl River County,28585,17390,8811,8579,,2635,,,30,14725,rural,South,East South Central,255,38100,810.886,0,,,,16.875,0,16.875,,,,,,4.625,0,4.625,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197428109,1974,28109,MS,Pearl River County,29028,17744,8992,8752,,2630,,,34,15080,rural,South,East South Central,255,38100,810.886,0,,,,18.5,0,18.5,,,,,,4.5,0,4.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197528109,1975,28109,MS,Pearl River County,29648,18204,9222,8982,,2643,,,39,15522,rural,South,East South Central,255,38100,810.886,0,,,,20.125,0,20.125,,,,,,4.375,0,4.375,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197628109,1976,28109,MS,Pearl River County,30453,18883,9583,9300,,2686,,,48,16149,rural,South,East South Central,255,38100,810.886,0,,,,21.75,0,21.75,,,,,,4.25,0,4.25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197728109,1977,28109,MS,Pearl River County,31393,19645,9986,9659,,2732,,,54,16859,rural,South,East South Central,255,38100,810.886,0,,,,23.375,0,23.375,,,,,,4.125,0,4.125,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12008,90,32,58,4,1,2,25,12,39,7,0
197828109,1978,28109,MS,Pearl River County,32346,20343,10361,9982,,2778,,,62,17503,rural,South,East South Central,255,38100,810.886,260.7143,,,,25,0,25,,,,,,4,0,4,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12000,120,24,96,1,2,3,18,31,45,20,0
197928109,1979,28109,MS,Pearl River County,33209,20995,10709,10286,,2816,,,72,18107,rural,South,East South Central,255,38100,810.886,271.8429,,,,26.3,0,26.3,,,,,,4.9,0,4.9,13.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198028109,1980,28109,MS,Pearl River County,34012,21558,11011,10547,,2897,,,76,18585,rural,South,East South Central,255,38100,810.886,282.9714,,,,27.6,0,27.6,,,,,,5.8,0,5.8,13.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10404,693,32,661,0,0,7,25,176,442,43,0
198128109,1981,28109,MS,Pearl River County,34774,22076,11287,10789,,2968,,,87,19021,rural,South,East South Central,255,38100,810.886,294.1,,,,28.9,0,28.9,,,,,,6.7,0,6.7,12.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10481,662,37,625,0,3,8,26,152,434,38,1
198228109,1982,28109,MS,Pearl River County,35510,22571,11549,11022,,3031,,,92,19448,rural,South,East South Central,255,38100,810.886,305.2286,,,,30.2,0,30.2,,,,,,7.6,0,7.6,12.4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198328109,1983,28109,MS,Pearl River County,36517,23209,11880,11329,,3114,,,99,19996,rural,South,East South Central,255,38100,810.886,316.3571,,,,31.5,0,31.5,,,,,,8.5,0,8.5,12,0,0,0,0,0,,,,57,,,0,29,0,0,0,28,30,,,0,15,0,0,0,15,0,0,0,0,,,,,,,,,,,,
198428109,1984,28109,MS,Pearl River County,37171,23650,12109,11541,,3170,,,106,20374,rural,South,East South Central,255,38100,810.886,327.4857,,,,32.8,0,32.8,,,,,,9.4,0,9.4,11.6,0,0,0,0,0,,,,55,,,0,28,0,0,0,27,37,5,32,0,13,,0,1,23,0,0,0,0,,,,,,,,,,,,
198528109,1985,28109,MS,Pearl River County,37856,24106,12354,11752,,3220,,,113,20773,rural,South,East South Central,255,38100,810.886,338.6143,,,,34.1,0,34.1,,,,,,10.3,0,10.3,11.2,0,0,0,0,0,,,,78,6,72,0,38,,0,1,39,55,4,51,0,23,,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198628109,1986,28109,MS,Pearl River County,38173,24403,12501,11902,,3261,,,120,21022,rural,South,East South Central,255,38100,810.886,349.7429,,,,35.4,0,35.4,,,,,,11.2,0,11.2,10.8,0,0,0,0,0,,,,81,4,77,0,40,,0,1,40,38,,,0,15,0,0,1,22,0,0,0,0,2681,0,0,0,0,0,0,0,0,0,0,0
198728109,1987,28109,MS,Pearl River County,38548,24722,12666,12056,,3307,,,127,21288,rural,South,East South Central,255,38100,810.886,360.8714,,,,36.7,0,36.7,,,,,,12.1,0,12.1,10.4,0,0,0,0,0,,,,86,6,80,0,38,,0,1,47,63,4,59,0,28,,0,1,34,0,0,0,0,11420,958,45,913,0,3,9,33,255,636,22,0
198828109,1988,28109,MS,Pearl River County,38345,24645,12637,12008,,3302,,,134,21209,rural,South,East South Central,255,38100,810.886,372,,,,38,3,38,,,,,,13,0,13,10,0,0,0,0,0,,,,89,6,83,0,47,,0,1,41,55,4,51,0,28,,0,1,26,0,0,0,0,11546,680,50,630,1,3,8,38,187,419,23,1
198928109,1989,28109,MS,Pearl River County,38584,24831,12739,12092,,3332,,,143,21356,rural,South,East South Central,255,38100,810.886,527.7286,,,,43.6,3.6,42.4,,,,,,14.4,0,14,11.8,0,0,0,0,0,,,,102,8,94,0,53,,0,3,46,81,7,74,0,41,,0,2,38,0,0,0,0,11566,754,41,713,0,2,7,32,158,526,28,1
199028109,1990,28109,MS,Pearl River County,38830,25208,12930,12278,54,3364,176,87,,21527,rural,South,East South Central,255,38100,810.886,683.4572,,,,49.2,4.2,46.8,0,20.4,0,0,23.4,15.8,0,15,13.6,0,0,0,0,0,,,,119,11,108,0,61,,0,3,55,85,9,76,0,44,,0,1,40,0,0,0,0,10633,610,57,553,1,4,7,45,113,415,25,0
199128109,1991,28109,MS,Pearl River County,39125,25300,12985,12315,55,3320,190,91,,21644,rural,South,East South Central,255,38100,810.886,839.1857,,,,54.8,4.8,51.2,0,23.6,0,0,21.6,17.2,0,16,15.4,0,0,0,0,0,,,,143,9,134,0,76,,0,2,65,89,11,78,0,47,0,0,0,42,0,0,0,0,10710,597,60,537,1,4,11,44,85,429,23,0
199228109,1992,28109,MS,Pearl River County,39674,25576,13129,12447,54,3329,197,94,,21902,rural,South,East South Central,255,38100,810.886,994.9142,,,,60.4,5.4,55.6,0,26.8,0,0,19.8,18.6,0,17,17.2,0,0,0,0,0,,,,114,6,108,0,65,,0,3,46,81,6,75,0,54,,0,1,26,0,0,0,0,13400,665,57,608,0,1,9,47,150,414,44,0
199328109,1993,28109,MS,Pearl River County,40674,26211,13432,12779,58,3375,207,105,,22466,rural,South,East South Central,255,38100,810.886,1150.643,,,,66,6,60,0,30,0,0,18,20,2,18,19,0,0,0,0,0,,,,100,7,93,0,55,,0,2,43,91,12,79,,61,0,0,1,29,0,0,0,0,,,,,,,,,,,,
199428109,1994,28109,MS,Pearl River County,41964,27112,13885,13227,56,3444,234,113,,23265,rural,South,East South Central,255,38100,810.886,1306.371,,,,74,4,65,0,43,1,0,25,31.25,3.25,28,18,0,0,0,0,0,,,,138,12,126,0,83,,0,2,53,80,7,73,0,47,0,0,0,33,0,0,0,0,11118,741,107,634,1,1,16,89,106,488,37,3
199528109,1995,28109,MS,Pearl River County,43361,28128,14397,13731,70,3532,254,113,,24159,rural,South,East South Central,255,38100,810.886,1462.1,,,,65,3,59,0,46,1,0,16,42.5,4.5,38,17,0,0,0,0,0,,,,133,9,124,0,80,,0,1,52,88,9,79,0,51,0,0,0,37,0,0,0,0,12120,732,84,648,1,1,14,68,102,511,30,5
199628109,1996,28109,MS,Pearl River County,44441,28929,14789,14140,72,3594,277,131,,24855,rural,South,East South Central,255,38100,810.886,1617.828,,,,52,4,78,0,61,1,0,21,53.75,5.75,48,16,0,0,0,0,0,,,,185,10,175,0,106,,0,1,78,103,4,99,0,52,0,0,0,51,0,0,0,0,12205,731,67,664,3,1,21,42,118,513,28,5
199728109,1997,28109,MS,Pearl River County,45793,29806,15232,14574,72,3655,307,128,,25644,rural,South,East South Central,255,38100,810.886,1773.557,,,,77,8,64,0,40,1,0,32,65,7,58,15,0,0,0,0,0,,,,161,12,149,0,91,,0,1,69,101,14,87,0,48,0,0,0,53,0,0,0,0,12272,684,70,614,0,4,22,44,99,482,30,3
199828109,1998,28109,MS,Pearl River County,46939,30650,15674,14976,84,3705,336,161,,26364,rural,South,East South Central,255,38100,810.886,1929.286,,,,47,2,47,0,22,1,0,27,35,1,34,14,0,0,0,0,0,,,,125,5,120,0,72,,0,1,52,65,,,0,21,0,0,0,44,0,0,0,0,14972,698,49,649,1,7,16,25,105,488,44,12
199928109,1999,28109,MS,Pearl River County,48098,31407,16056,15351,91,3739,370,160,,27047,rural,South,East South Central,255,38100,810.886,2242.143,,,,102,8,75,0,23,1,0,59,64,5,59,13,2,0,0,0,0,,,,120,5,115,0,64,,0,2,54,91,14,77,0,38,,0,1,52,0,0,0,0,14981,778,63,715,0,8,12,43,119,556,32,8
200028109,2000,28109,MS,Pearl River County,48621,31709,16197,15512,107,3752,419,167,,27264,rural,South,East South Central,255,38100,810.886,2120.476,3882,877,3005,127.6667,10.16667,101,0,19.33333,1,0,49.66667,54,4.333333,49.66667,19.5,0,0,0,0,0,88,11,77,136.25,7.91666666667,128.333333333,0,69.25,,0,2.16666666667,64.8333333333,179,13,166,0,69,,0,1,109,0,0,0,0,13136,800,52,748,1,4,10,37,93,607,41,7
200128109,2001,28109,MS,Pearl River County,49083,32153,16369,15784,138,3811,448,174,,27582,rural,South,East South Central,255,38100,810.886,1998.81,4245,838,3407,153.3333,12.33333,127,0,15.66667,1,0,40.33333,44,3.666667,40.33333,26,0,0,0,0,0,98,11,98,152.5,10.8333333333,141.666666667,0,74.5,,0,2.33333333333,75.6666666667,220,24,196,0,82,,0,1,137,0,0,0,0,13198,870,47,823,1,8,19,19,137,622,58,6
200228109,2002,28109,MS,Pearl River County,49659,32552,16542,16010,144,3871,481,188,,27868,rural,South,East South Central,255,38100,810.886,1877.143,4608,799,3809,179,14.5,153,0,12,1,0,31,34,3,31,32.5,0,0,0,0,0,115,12,103,168.75,13.75,155,0,79.75,,0,2.5,86.5,220,25,195,0,92,0,0,0,128,0,0,0,0,49085,1749,70,1679,0,13,23,34,483,1037,155,4
200328109,2003,28109,MS,Pearl River County,49968,32734,16626,16108,153,3886,527,197,,27971,rural,South,East South Central,255,38100,810.886,1755.476,6692,1477,5215,204.6667,16.66667,179,0,8.333333,1,0,21.66667,24,2.333333,21.66667,39,0,0,0,0,0,143,20,123,185,16.6666666667,168.333333333,0,85,,0,2.66666666667,97.3333333333,147,23,124,0,57,,0,2,88,0,0,0,0,50640,1651,84,1567,2,14,29,39,447,1004,108,8
200428109,2004,28109,MS,Pearl River County,50624,33143,16883,16260,174,3959,621,190,,28199,rural,South,East South Central,255,38100,810.886,1633.81,5331,1419,5773,230.3333,18.83333,205,0,4.666667,1,0,12.33333,14,1.666667,12.33333,45.5,0,0,0,0,0,141,27,138,201.25,19.5833333333,181.666666667,0,90.25,,0,2.83333333333,108.166666667,145.75,23.75,123.625,0,55.75,,0,1.75,89.875,0,0,0,0,51277,1644,75,1569,3,19,12,41,413,1033,115,8
200528109,2005,28109,MS,Pearl River County,50990,33472,17081,16391,174,4080,654,189,,28375,rural,South,East South Central,255,38100,810.886,1512.143,4643,1149,4426,256,21,231,0,1,1,0,3,4,1,3,52,0,0,0,17,0,258,31,227,217.5,22.5,195,0,95.5,,0,3,119,144.5,24.5,123.25,0,54.5,,0,1.5,91.75,0,0,0,0,52159,1378,77,1301,3,11,23,40,353,873,71,4
200628109,2006,28109,MS,Pearl River County,55153,36313,18328,17985,179,4423,827,216,,30668,rural,South,East South Central,255,38100,810.886,1833.875,5749,1259,4490,266.375,23.375,238.5,0,19.25,1,0,24.5,30.625,1,3,63,0,0,0,17.375,0,360,45,315,233.75,25.4166666667,208.333333333,0,100.75,3.16666666667,0,0,129.833333333,143.25,25.25,122.875,0,53.25,,0,1.25,93.625,0,0,0,0,52469,1368,61,1307,1,19,16,25,355,822,121,9
200728109,2007,28109,MS,Pearl River County,56053,36807,18491,18316,200,4515,873,219,,31000,rural,South,East South Central,255,38100,810.886,2155.607,5513,1085,4428,276.75,25.75,246,0,37.5,1,0,46,57.25,1,3,74,0,0,0,17.75,0,406,40,366,250,28.3333333333,221.666666667,0,106,3.33333333333,0,0,140.666666667,142,26,122.5,0,52,,0,1,95.5,0,0,0,0,57724,1277,81,1196,1,21,20,39,428,684,77,7
200828109,2008,28109,MS,Pearl River County,56538,36951,18568,18383,195,4661,1003,216,,30876,rural,South,East South Central,255,38100,810.886,2477.339,5246,1119,4127,287.125,28.125,253.5,0,55.75,1,0,67.5,83.875,1,3,85,0,0,0,18.125,0,361,36,325,266.25,31.25,235,0,111.25,3.5,0,0,151.5,140.75,26.75,122.125,0,50.75,,0,0.75,97.375,0,0,0,0,58391,1224,85,1139,1,16,23,45,363,680,89,7
200928109,2009,28109,MS,Pearl River County,56085,36469,18371,18098,206,4669,1004,234,,30356,rural,South,East South Central,255,38100,810.886,2799.072,4831,1108,3723,297.5,30.5,261,0,74,1,0,89,110.5,1,3,96,0,0,0,18.5,0,400,45,355,282.5,34.1666666667,248.333333333,0,116.5,3.66666666667,0,0,162.333333333,139.5,27.5,121.75,0,49.5,,0,0.5,99.25,0,0,0,0,58553,1208,104,1104,3,27,33,41,458,605,35,6
201028109,2010,28109,MS,Pearl River County,55747,36287,18287,18000,212,4693,1049,231,,30102,rural,South,East South Central,255,38100,810.886,3120.804,4704,992,3712,307.875,32.875,268.5,0,92.25,1,0,110.5,137.125,1,3,107,0,0,0,18.875,0,314,27,287,298.75,37.0833333333,261.666666667,0,121.75,3.83333333333,0,0,173.166666667,138.25,28.25,121.375,0,48.25,,0,0.25,101.125,0,0,0,0,55834,1431,91,1340,1,21,15,54,548,716,71,5
201128109,2011,28109,MS,Pearl River County,55699,36253,18264,17989,216,4693,1032,234,,30078,rural,South,East South Central,255,38100,810.886,3442.536,3923,958,2965,318.25,35.25,276,0,110.5,1,0,132,163.75,1,3,118,0,0,0,19.25,0,256,29,227,315,40,275,0,127,4,0,0,184,137,29,121,0,47,0,0,0,103,0,0,0,0,10919,515,48,467,2,2,15,29,107,339,18,3
201228109,2012,28109,MS,Pearl River County,55432,35932,18109,17823,222,4732,1058,225,,29695,rural,South,East South Central,255,38100,810.886,3764.268,4108,1044,3064,328.625,37.625,283.5,0,128.75,1,0,153.5,190.375,1,3,129,0,0,0,19.625,0,301,30,271,321,27,294,0,127,4,0,0,190,167,20,147,0,56,,0,1,110,0,0,0,0,13773,543,29,514,0,3,9,17,141,346,23,4
201328109,2013,28109,MS,Pearl River County,54996,35277,17779,17498,204,4665,1029,211,,29168,rural,South,East South Central,255,38100,810.886,4086,4086,1123,2963,339,40,291,0,147,1,0,175,217,1,3,140,0,158,0,20,0,339,44,295,291,30,261,,111,,0,4,176,150,28,122,,39,0,0,1,110,0,0,0,0,13656,555,47,508,1,2,10,34,105,380,21,2
201428109,2014,28109,MS,Pearl River County,54830,35078,17612,17466,212,4727,1019,217,,28903,rural,South,East South Central,255,38100,810.886,4047.5,,,,318,43.5,275.5,0,130,1,0,177.5,258.5,1,3,112.5,0,171,0,22,0,,,,271,30,241,,92,,0,4,175,186,33,153,,53,0,0,1,132,0,0,0,0,13593,696,78,618,0,11,20,47,153,432,28,5
201528109,2015,28109,MS,Pearl River County,55130,35114,17636,17478,210,4751,1041,228,,28884,rural,South,East South Central,255,38100,810.886,4009,,,,297,47,260,0,113,1,1,180,300,1,3,85,0,184,0,24,0,,,,290,30,260,0,91,,0,3,196,191,34,157,0,51,0,0,0,140,0,0,0,0,,,,,,,,,,,,
201628109,2016,28109,MS,Pearl River County,54941,34830,17496,17334,219,4691,1045,216,,28659,rural,South,East South Central,255,38100,810.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197028143,1970,28143,MS,Tunica County,11789,5804,3085,2719,,3821,,,6,1977,suburban,South,East South Central,1,32820,454.675,0,,,,8,0,8,,,,,,4,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197128143,1971,28143,MS,Tunica County,11575,5737,3044,2693,,3796,,,7,1934,suburban,South,East South Central,1,32820,454.675,0,,,,7.875,0,7.875,,,,,,3.875,0,3.875,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197228143,1972,28143,MS,Tunica County,11527,5795,3069,2726,,3857,,,6,1932,suburban,South,East South Central,1,32820,454.675,0,,,,7.75,0,7.75,,,,,,3.75,0,3.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197328143,1973,28143,MS,Tunica County,11161,5668,3001,2667,,3793,,,6,1869,suburban,South,East South Central,1,32820,454.675,0,,,,7.625,0,7.625,,,,,,3.625,0,3.625,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197428143,1974,28143,MS,Tunica County,10753,5532,2928,2604,,3711,,,5,1816,suburban,South,East South Central,1,32820,454.675,0,,,,7.5,0,7.5,,,,,,3.5,0,3.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197528143,1975,28143,MS,Tunica County,10528,5481,2899,2582,,3707,,,4,1770,suburban,South,East South Central,1,32820,454.675,0,,,,7.375,0,7.375,,,,,,3.375,0,3.375,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197628143,1976,28143,MS,Tunica County,10398,5456,2890,2566,,3703,,,6,1747,suburban,South,East South Central,1,32820,454.675,0,,,,7.25,0,7.25,,,,,,3.25,0,3.25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197728143,1977,28143,MS,Tunica County,10094,5340,2835,2505,,3635,,,5,1700,suburban,South,East South Central,1,32820,454.675,0,,,,7.125,0,7.125,,,,,,3.125,0,3.125,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10891,30,6,24,0,0,5,1,13,10,1,0
197828143,1978,28143,MS,Tunica County,9870,5239,2787,2452,,3573,,,6,1660,suburban,South,East South Central,1,32820,454.675,1825,,,,7,0,7,,,,,,3,0,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11009,32,8,24,1,1,1,5,10,14,0,0
197928143,1979,28143,MS,Tunica County,9698,5184,2763,2421,,3545,,,6,1633,suburban,South,East South Central,1,32820,454.675,1568.8,,,,11.6,0,11.6,,,,,,2.6,0,3.2,4.4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198028143,1980,28143,MS,Tunica County,9584,5178,2766,2412,,3583,,,6,1589,suburban,South,East South Central,1,32820,454.675,1312.6,,,,16.2,0,16.2,,,,,,2.2,0,3.4,7.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198128143,1981,28143,MS,Tunica County,9360,5079,2717,2362,,3531,,,6,1542,suburban,South,East South Central,1,32820,454.675,1056.4,,,,20.8,0,20.8,,,,,,1.8,0,3.6,11.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198228143,1982,28143,MS,Tunica County,9435,5140,2754,2386,,3589,,,5,1546,suburban,South,East South Central,1,32820,454.675,800.2,,,,25.4,0,25.4,,,,,,1.4,0,3.8,14.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198328143,1983,28143,MS,Tunica County,9232,5039,2704,2335,,3537,,,6,1496,suburban,South,East South Central,1,32820,454.675,544,,,,30,0,30,,,,,,1,0,4,18,0,0,0,0,0,,,,24,,,0,19,0,0,0,5,11,0,11,0,9,0,0,2,,0,0,0,0,,,,,,,,,,,,
198428143,1984,28143,MS,Tunica County,9154,5012,2692,2320,,3534,,,6,1472,suburban,South,East South Central,1,32820,454.675,578.8,,,,30,0,28.8,,,,,,1.8,0,4.2,17.6,0,0,0,0,0,,,,33,5,28,0,29,0,0,0,4,34,4,30,0,32,0,0,2,,0,0,0,0,,,,,,,,,,,,
198528143,1985,28143,MS,Tunica County,8804,4830,2596,2234,,3419,,,6,1405,suburban,South,East South Central,1,32820,454.675,613.6,,,,30,0,27.6,,,,,,2.6,0,4.4,17.2,0,0,0,0,0,,,,33,,,0,32,0,0,1,,24,,,0,21,0,0,3,,0,0,0,0,,,,,,,,,,,,
